id,function,field,ref,gen,ref_tokens,gen_tokens,semantic_similarity,bleu,completeness,f1_score,sbc
F018,SearchUserByFirstNameScreen,constraint,完全一致で検索され、部分一致や大文字小文字の違いには対応していない,ユーザーの名前は最大文字数が定められている。,完全 一致 で 検索 さ れ 、 部分 一致 や 大文字 小文字 の 違い に は 対応 し て い ない,ユーザー の 名前 は 最大 文字数 が 定め られ て いる 。,0.5885705351829529,0.0105890096013276,0.15,0.18749999999999997,0.4431
F019,SearchUserByIDScreen,trigger,ユーザーIDによる検索を行う画面が呼び出されたとき,ユーザーがIDを入力する。,ユーザー ID による 検索 を 行う 画面 が 呼び出さ れ た とき,ユーザー が ID を 入力 する 。,0.5520042181015015,0.02286835008591421,0.3333333333333333,0.4210526315789474,0.4554
F019,SearchUserByIDScreen,action,IDを入力させてリストから一致するユーザーを検索し、結果を表示する,入力されたIDを用いてユーザーリストからユーザーを検索する。,ID を 入力 さ せ て リスト から 一致 する ユーザー を 検索 し 、 結果 を 表示 する,入力 さ れ た ID を 用い て ユーザー リスト から ユーザー を 検索 する 。,0.7837496995925903,0.08781926532760423,0.625,0.6666666666666666,0.6824
F019,SearchUserByIDScreen,effect,該当するユーザーが存在すれば情報が表示され、存在しなければ『User not Found』と表示される,該当するユーザーが見つかった場合、そのユーザー情報を表示する。,該当 する ユーザー が 存在 すれ ば 情報 が 表示 さ れ 、 存在 し なけれ ば 『 User   not   Found 』 と 表示 さ れる,該当 する ユーザー が 見つかっ た 場合 、 その ユーザー 情報 を 表示 する 。,0.8274034857749939,0.07954040506762983,0.3181818181818182,0.39999999999999997,0.6508
F019,SearchUserByIDScreen,constraint,入力IDは 0〜9999 の範囲に限定され、それ以外は再入力が求められる,IDは0から9999の範囲でなければならない。,入力 ID は   0 〜 9999   の 範囲 に 限定 さ れ 、 それ 以外 は 再 入力 が 求め られる,ID は 0 から 9999 の 範囲 で なけれ ば なら ない 。,0.5594359040260315,0.0238283138805533,0.3,0.3636363636363637,0.454
F020,DisplayUserListScreen,trigger,登録済みユーザーの一覧を確認したいとき,ユーザーリストを画面に表示する必要があるとき。,登録 済み ユーザー の 一覧 を 確認 し たい とき,ユーザー リスト を 画面 に 表示 する 必要 が ある とき 。,0.5031828880310059,0.022416933501922302,0.3,0.2727272727272727,0.4145
F020,DisplayUserListScreen,action,ユーザーリストを先頭から順に走査し、各ユーザー情報を番号付きで表示する,ユーザーリストが空でない場合は各ユーザーを順に表示し、空の場合はリストが空である旨を表示する。,ユーザー リスト を 先頭 から 順に 走査 し 、 各 ユーザー 情報 を 番号 付き で 表示 する,ユーザー リスト が 空 で ない 場合 は 各 ユーザー を 順に 表示 し 、 空 の 場合 は リスト が 空 で ある 旨 を 表示 する 。,0.6228880882263184,0.03029263304621459,0.625,0.5714285714285714,0.5641
F020,DisplayUserListScreen,effect,ユーザーが現在登録されている全データを把握できる,ユーザーリストの内容が画面に表示され、ユーザーがリストの状態を確認できる。,ユーザー が 現在 登録 さ れ て いる 全 データ を 把握 できる,ユーザー リスト の 内容 が 画面 に 表示 さ れ 、 ユーザー が リスト の 状態 を 確認 できる 。,0.5935102701187134,0.03187271473320672,0.46153846153846156,0.41379310344827586,0.511
F020,DisplayUserListScreen,constraint,リストが空の場合は『List is empty!』と表示され、何も表示されない状態は避けられる,ユーザーリストがNULLでない場合、リスト内の各ユーザーを順に表示する必要がある。,リスト が 空 の 場合 は 『 List   is   empty !』 と 表示 さ れ 、 何 も 表示 さ れ ない 状態 は 避け られる,ユーザー リスト が NULL で ない 場合 、 リスト 内 の 各 ユーザー を 順に 表示 する 必要 が ある 。,0.5792615413665771,0.01893175317161901,0.30434782608695654,0.34146341463414637,0.4682
F021,DeleteUserScreen,trigger,ユーザーを削除するための画面が開かれたとき,ユーザーが削除したいユーザーのIDを入力する。,ユーザー を 削除 する ため の 画面 が 開か れ た とき,ユーザー が 削除 し たい ユーザー の ID を 入力 する 。,0.6732154488563538,0.026658376817028866,0.5,0.5217391304347826,0.5739
F021,DeleteUserScreen,action,指定されたIDのユーザーを検索して表示し、確認後に削除処理を実行する,入力されたIDに基づいてユーザーを検索し、見つかった場合はそのユーザー情報を表示して削除の確認を行う。,指定 さ れ た ID の ユーザー を 検索 し て 表示 し 、 確認 後 に 削除 処理 を 実行 する,入力 さ れ た ID に 基づい て ユーザー を 検索 し 、 見つかっ た 場合 は その ユーザー 情報 を 表示 し て 削除 の 確認 を 行う 。,0.8809098601341248,0.20769932848852055,0.75,0.6818181818181818,0.7874
F021,DeleteUserScreen,effect,ユーザーが一覧から削除され、メモリも解放される,削除が承認された場合、指定されたIDのユーザーがユーザーリストから削除される。,ユーザー が 一覧 から 削除 さ れ 、 メモリ も 解放 さ れる,削除 が 承認 さ れ た 場合 、 指定 さ れ た ID の ユーザー が ユーザー リスト から 削除 さ れる 。,0.6854547262191772,0.06783489805070002,0.6666666666666666,0.5714285714285715,0.6199
F021,DeleteUserScreen,constraint,削除は確認プロンプト(y/n)によってのみ実行され、対象が存在しない場合は警告が表示される,ユーザーIDは0から9999の範囲でなければならない。,削除 は 確認 プロンプト ( y / n ) によって のみ 実行 さ れ 、 対象 が 存在 し ない 場合 は 警告 が 表示 さ れる,ユーザー ID は 0 から 9999 の 範囲 で なけれ ば なら ない 。,0.47669851779937744,0.006711548325952655,0.08333333333333333,0.10526315789473685,0.351
F022,UserManagementMenu,trigger,ユーザー管理メニューを開いたとき,ユーザーがユーザー管理メニューを開くとき。,ユーザー 管理 メニュー を 開い た とき,ユーザー が ユーザー 管理 メニュー を 開く とき 。,0.9609224796295166,0.3155984539112945,0.7142857142857143,0.6666666666666666,0.8471
F022,UserManagementMenu,action,ユーザーの追加・検索・表示・削除のいずれかを選択し、該当する画面遷移処理を実行する,ユーザーがメニューから選択肢を入力する。,ユーザー の 追加 ・ 検索 ・ 表示 ・ 削除 の いずれ か を 選択 し 、 該当 する 画面 遷移 処理 を 実行 する,ユーザー が メニュー から 選択肢 を 入力 する 。,0.7593700289726257,0.005960884823709825,0.15789473684210525,0.21428571428571427,0.5637
F022,UserManagementMenu,effect,ユーザーに関する各種操作を統合的に実行できるインターフェースが提供される,選択されたユーザー管理操作が実行される。,ユーザー に関する 各種 操作 を 統合 的 に 実行 できる インターフェース が 提供 さ れる,選択 さ れ た ユーザー 管理 操作 が 実行 さ れる 。,0.7108657360076904,0.03691986309824732,0.4,0.4615384615384615,0.5813
F022,UserManagementMenu,constraint,選択肢は 1〜6 に限定され、無効な入力に対してはエラー表示と再入力が求められる,ユーザーの選択は1から6の範囲内でなければならない。,選択肢 は   1 〜 6   に 限定 さ れ 、 無効 な 入力 に対して は エラー 表示 と 再 入力 が 求め られる,ユーザー の 選択 は 1 から 6 の 範囲 内 で なけれ ば なら ない 。,0.5877965092658997,0.009223993965957964,0.13636363636363635,0.16216216216216214,0.4397
F023,DisplayRoomCard,trigger,部屋情報を画面に表示する必要があるとき,部屋の情報を表示する必要があるときに関数が呼び出される。,部屋 情報 を 画面 に 表示 する 必要 が ある とき,部屋 の 情報 を 表示 する 必要 が ある とき に 関数 が 呼び出さ れる 。,0.6195737719535828,0.35831291876413535,0.9090909090909091,0.7692307692307692,0.6514
F023,DisplayRoomCard,action,指定された部屋構造体の内容(ID・名前・予約状況と日時)を整形して出力する,指定された部屋のID、名前、予約状況、および予約されている場合はその日時をフォーマットして表示する。,指定 さ れ た 部屋 構造 体 の 内容 ( ID ・ 名前 ・ 予約 状況 と 日時 ) を 整形 し て 出力 する,指定 さ れ た 部屋 の ID 、 名前 、 予約 状況 、 および 予約 さ れ て いる 場合 は その 日時 を フォーマット し て 表示 する 。,0.801491379737854,0.16927318970546587,0.625,0.625,0.703
F023,DisplayRoomCard,effect,予約状況を含む部屋の詳細情報が視覚的にわかりやすく表示される,部屋の詳細情報がコンソールに出力され、ユーザーが部屋の状態を確認できる。,予約 状況 を 含む 部屋 の 詳細 情報 が 視覚 的 に わかり やすく 表示 さ れる,部屋 の 詳細 情報 が コンソール に 出力 さ れ 、 ユーザー が 部屋 の 状態 を 確認 できる 。,0.831608772277832,0.20158074753947833,0.47058823529411764,0.47058823529411764,0.6964
F023,DisplayRoomCard,constraint,予約状態によって表示内容が分岐し、未予約時は日時情報を表示しない,部屋の情報はRoomPtr型のポインタを介して正しく渡される必要がある。,予約 状態 によって 表示 内容 が 分岐 し 、 未 予約 時 は 日時 情報 を 表示 し ない,部屋 の 情報 は RoomPtr 型 の ポインタ を 介し て 正しく 渡さ れる 必要 が ある 。,0.587132453918457,0.014451214907061114,0.25,0.24242424242424243,0.4624
F024,ReadRoomInfo,trigger,新しい部屋の情報を入力する処理が呼び出されたとき,ユーザーが部屋情報の入力を求められたとき。,新しい 部屋 の 情報 を 入力 する 処理 が 呼び出さ れ た とき,ユーザー が 部屋 情報 の 入力 を 求め られ た とき 。,0.8074046969413757,0.04686808185675222,0.6153846153846154,0.64,0.6929
F024,ReadRoomInfo,action,部屋IDと名前を標準入力から取得し、予約状態を初期化して構造体に格納する,ユーザーが部屋のIDと名前を入力する。,部屋 ID と 名前 を 標準 入力 から 取得 し 、 予約 状態 を 初期 化 し て 構造 体 に 格納 する,ユーザー が 部屋 の ID と 名前 を 入力 する 。,0.6487520337104797,0.09064737429196654,0.3333333333333333,0.43749999999999994,0.5299
F024,ReadRoomInfo,effect,新しい部屋情報が正しく初期化された状態で生成される,入力された部屋のIDと名前が構造体の対応するフィールドに格納され、予約状態が初期化され、次の部屋へのポインタがNULLに設定される。,新しい 部屋 情報 が 正しく 初期 化 さ れ た 状態 で 生成 さ れる,入力 さ れ た 部屋 の ID と 名前 が 構造 体 の 対応 する フィールド に 格納 さ れ 、 予約 状態 が 初期 化 さ れ 、 次 の 部屋 へ の ポインタ が NULL に 設定 さ れる 。,0.7689793705940247,0.08644370615638991,0.6428571428571429,0.4186046511627907,0.6755
F024,ReadRoomInfo,constraint,IDの入力値は0〜9999の範囲に限定され、予約状態は必ずfalseに初期化される,部屋のIDは0から9999の範囲でなければならない。,ID の 入力 値 は 0 〜 9999 の 範囲 に 限定 さ れ 、 予約 状態 は 必ず false に 初期 化 さ れる,部屋 の ID は 0 から 9999 の 範囲 で なけれ ば なら ない 。,0.5649458765983582,0.04593981011866282,0.2857142857142857,0.34285714285714286,0.4572
F025,SearchRoomByID,trigger,部屋IDを指定して検索したいとき,関数が呼び出され、リンクリストと検索したいIDが渡されたとき。,部屋 ID を 指定 し て 検索 し たい とき,関数 が 呼び出さ れ 、 リンクリスト と 検索 し たい ID が 渡さ れ た とき 。,0.7227399349212646,0.06468490584192432,0.5555555555555556,0.4166666666666667,0.6235
F025,SearchRoomByID,action,指定されたIDと一致する部屋を線形探索し、見つかればそのポインタを返す,リンクリストの各要素を順にチェックして、IDが一致する要素を探す。,指定 さ れ た ID と 一致 する 部屋 を 線形 探索 し 、 見つかれ ば その ポインタ を 返す,リンクリスト の 各 要素 を 順に チェック し て 、 ID が 一致 する 要素 を 探す 。,0.6016382575035095,0.02795995064920722,0.3157894736842105,0.34285714285714286,0.4871
F025,SearchRoomByID,effect,IDで特定された部屋情報にアクセスできるようになる,一致するIDを持つ部屋のポインタを返すか、見つからない場合はNULLを返す。,ID で 特定 さ れ た 部屋 情報 に アクセス できる よう に なる,一致 する ID を 持つ 部屋 の ポインタ を 返す か 、 見つから ない 場合 は NULL を 返す 。,0.619475781917572,0.011451997463067555,0.15384615384615385,0.13333333333333333,0.4655
F025,SearchRoomByID,constraint,一致するIDが存在しない場合はNULLを返し、探索は全件走査で行う,リンクリストがNULLでないことを前提としている。,一致 する ID が 存在 し ない 場合 は NULL を 返し 、 探索 は 全 件 走査 で 行う,リンクリスト が NULL で ない こと を 前提 と し て いる 。,0.5616077184677124,0.014192457972647145,0.3157894736842105,0.37499999999999994,0.4577
F026,AddNewRoom,trigger,新しい部屋を部屋リストに追加したいとき,新しい部屋を既存の部屋リストに追加する必要があるとき。,新しい 部屋 を 部屋 リスト に 追加 し たい とき,新しい 部屋 を 既存 の 部屋 リスト に 追加 する 必要 が ある とき 。,0.8715572953224182,0.2460137257692754,0.7777777777777778,0.6086956521739131,0.7902
F026,AddNewRoom,action,部屋リストが空ならそのまま新しい部屋を返し、そうでなければ末尾に接続して返す,部屋リストが空かどうかを確認し、空であれば新しい部屋を返し、そうでなければリストの末尾まで移動して新しい部屋を追加する。,部屋 リスト が 空 なら そのまま 新しい 部屋 を 返し 、 そう で なけれ ば 末尾 に 接続 し て 返す,部屋 リスト が 空か どう か を 確認 し 、 空 で あれ ば 新しい 部屋 を 返し 、 そう で なけれ ば リスト の 末尾 まで 移動 し て 新しい 部屋 を 追加 する 。,0.8871234059333801,0.2780338194422754,0.75,0.6521739130434783,0.7988
F026,AddNewRoom,effect,部屋リストが新しいノードを含んだ状態に更新される,新しい部屋が既存の部屋リストの末尾に追加される。,部屋 リスト が 新しい ノード を 含ん だ 状態 に 更新 さ れる,新しい 部屋 が 既存 の 部屋 リスト の 末尾 に 追加 さ れる 。,0.7777144908905029,0.04913270548144422,0.5384615384615384,0.5599999999999999,0.657
F026,AddNewRoom,constraint,NewRoom 構造体のポインタは事前にメモリ確保・初期化されている必要がある,部屋リストが空の場合は新しい部屋をそのまま返し、そうでない場合はリストの末尾に新しい部屋を追加する。,NewRoom   構造 体 の ポインタ は 事前 に メモリ 確保 ・ 初期 化 さ れ て いる 必要 が ある,部屋 リスト が 空 の 場合 は 新しい 部屋 を そのまま 返し 、 そう で ない 場合 は リスト の 末尾 に 新しい 部屋 を 追加 する 。,0.6001037359237671,0.009498525867740094,0.19047619047619047,0.1951219512195122,0.4591
F027,SearchRoomByName,trigger,部屋名で一致する部屋を検索したいとき,部屋のリストと検索したい部屋の名前が関数に渡されたとき。,部屋 名 で 一致 する 部屋 を 検索 し たい とき,部屋 の リスト と 検索 し たい 部屋 の 名前 が 関数 に 渡さ れ た とき 。,0.7747054100036621,0.06357877332311639,0.5,0.38461538461538464,0.6487
F027,SearchRoomByName,action,全ての部屋リストを走査し、名前が一致する部屋を表示してフラグを立てる,リストを順に走査し、名前が一致する部屋を探す。,全て の 部屋 リスト を 走査 し 、 名前 が 一致 する 部屋 を 表示 し て フラグ を 立てる,リスト を 順に 走査 し 、 名前 が 一致 する 部屋 を 探す 。,0.8591738939285278,0.42017826642658146,0.625,0.6896551724137931,0.7684
F027,SearchRoomByName,effect,指定名に一致する部屋が存在するかどうかをユーザーに通知できる,一致する部屋が見つかった場合、その部屋の情報を表示し、存在フラグを真に設定する。,指定 名 に 一致 する 部屋 が 存在 する か どう か を ユーザー に 通知 できる,一致 する 部屋 が 見つかっ た 場合 、 その 部屋 の 情報 を 表示 し 、 存在 フラグ を 真に 設定 する 。,0.795922040939331,0.11856660123276004,0.42857142857142855,0.36363636363636365,0.6547
F027,SearchRoomByName,constraint,一致する複数の部屋があればすべて表示され、フラグは一度でも一致すればtrueになる,部屋のリストがNULLでないこと、および名前が最大文字列サイズを超えないこと。,一致 する 複数 の 部屋 が あれ ば すべて 表示 さ れ 、 フラグ は 一 度 でも 一致 すれ ば true に なる,部屋 の リスト が NULL で ない こと 、 および 名前 が 最大 文字 列 サイズ を 超え ない こと 。,0.6876384615898132,0.011198351103651399,0.18181818181818182,0.19999999999999998,0.5188
F028,DeleteRoomByID,trigger,指定されたIDの部屋をリストから削除する必要があるとき,指定されたIDの部屋をリンクリストから削除する要求があるとき。,指定 さ れ た ID の 部屋 を リスト から 削除 する 必要 が ある とき,指定 さ れ た ID の 部屋 を リンクリスト から 削除 する 要求 が ある とき 。,0.8987447023391724,0.573057404379869,0.875,0.8484848484848485,0.8614
F028,DeleteRoomByID,action,部屋リストを走査し、該当するIDのノードを削除してリスト構造を更新する,リストを先頭から順に探索し、指定されたIDの部屋を見つけたら、そのノードをリストから削除し、メモリを解放する。,部屋 リスト を 走査 し 、 該当 する ID の ノード を 削除 し て リスト 構造 を 更新 する,リスト を 先頭 から 順に 探索 し 、 指定 さ れ た ID の 部屋 を 見つけ たら 、 その ノード を リスト から 削除 し 、 メモリ を 解放 する 。,0.8017085790634155,0.03001005413244102,0.6666666666666666,0.5128205128205129,0.6975
F028,DeleteRoomByID,effect,該当の部屋がリストから安全に取り除かれ、リスト構造が維持される,指定されたIDの部屋がリンクリストから削除され、メモリが解放される。,該当 の 部屋 が リスト から 安全 に 取り除か れ 、 リスト 構造 が 維持 さ れる,指定 さ れ た ID の 部屋 が リンクリスト から 削除 さ れ 、 メモリ が 解放 さ れる 。,0.6960456371307373,0.0745932224853342,0.5333333333333333,0.5161290322580646,0.6014
F028,DeleteRoomByID,constraint,対象が先頭ノードか中間ノードかで処理を分岐し、見つからない場合は何もしない,リストが空でないこと、または指定されたIDの部屋がリストに存在すること。,対象 が 先頭 ノード か 中間 ノード か で 処理 を 分岐 し 、 見つから ない 場合 は 何 も し ない,リスト が 空 で ない こと 、 または 指定 さ れ た ID の 部屋 が リスト に 存在 する こと 。,0.4311220049858093,0.012285946074705657,0.2222222222222222,0.21621621621621623,0.3475
F029,AddNewRoomScreen,trigger,ユーザーが新しい部屋の追加画面を開いたとき,ユーザーが新しい部屋を追加するための画面を開くとき。,ユーザー が 新しい 部屋 の 追加 画面 を 開い た とき,ユーザー が 新しい 部屋 を 追加 する ため の 画面 を 開く とき 。,0.9422093033790588,0.23397625978961173,0.8181818181818182,0.7500000000000001,0.8466
F029,AddNewRoomScreen,action,部屋情報を入力させ、重複IDがなければ部屋リストに追加し、結果を表示する,新しい部屋の情報を入力し、部屋IDを検索してリストに追加する。,部屋 情報 を 入力 さ せ 、 重複 ID が なけれ ば 部屋 リスト に 追加 し 、 結果 を 表示 する,新しい 部屋 の 情報 を 入力 し 、 部屋 ID を 検索 し て リスト に 追加 する 。,0.7985984086990356,0.09284622970425664,0.5789473684210527,0.6285714285714286,0.6841
F029,AddNewRoomScreen,effect,新しい部屋が部屋リストに正しく追加される(または重複エラーが通知される),新しい部屋がリストに追加され、成功メッセージが表示される。,新しい 部屋 が 部屋 リスト に 正しく 追加 さ れる ( または 重複 エラー が 通知 さ れる ),新しい 部屋 が リスト に 追加 さ れ 、 成功 メッセージ が 表示 さ れる 。,0.7233261466026306,0.08575148078150818,0.5333333333333333,0.5517241379310344,0.6216
F029,AddNewRoomScreen,constraint,部屋IDの重複を事前にチェックし、既存IDがある場合は追加を行わない,入力された部屋IDが既に存在しない場合にのみ、部屋がリストに追加される。,部屋 ID の 重複 を 事前 に チェック し 、 既存 ID が ある 場合 は 追加 を 行わ ない,入力 さ れ た 部屋 ID が 既に 存在 し ない 場合 に のみ 、 部屋 が リスト に 追加 さ れる 。,0.7536473870277405,0.030336688657626655,0.5,0.4864864864864865,0.6306
F030,SearchRoomByNameScreen,trigger,ユーザーが部屋名での検索画面を操作したとき,ユーザーが部屋の名前を入力する。,ユーザー が 部屋 名 で の 検索 画面 を 操作 し た とき,ユーザー が 部屋 の 名前 を 入力 する 。,0.6761762499809265,0.0864638926009796,0.38461538461538464,0.4545454545454546,0.5589
F030,SearchRoomByNameScreen,action,部屋名を入力させ、該当する部屋を検索・表示し、見つからなければ通知する,入力された名前を用いてリスト内の部屋を検索する。,部屋 名 を 入力 さ せ 、 該当 する 部屋 を 検索 ・ 表示 し 、 見つから なけれ ば 通知 する,入力 さ れ た 名前 を 用い て リスト 内 の 部屋 を 検索 する 。,0.8356958627700806,0.06092101643021892,0.35294117647058826,0.37500000000000006,0.6617
F030,SearchRoomByNameScreen,effect,ユーザーが特定の名前の部屋が存在するかを確認できる,部屋が見つからない場合、'Room not Found!'というメッセージを表示する。,ユーザー が 特定 の 名前 の 部屋 が 存在 する か を 確認 できる,部屋 が 見つから ない 場合 、 ' Room   not   Found !' という メッセージ を 表示 する 。,0.5211684107780457,0.02560744480557418,0.3333333333333333,0.26666666666666666,0.434
F030,SearchRoomByNameScreen,constraint,入力された部屋名が完全一致しなければ一致と判定されない,部屋の名前は最大文字数が定められている。,入力 さ れ た 部屋 名 が 完全 一致 し なけれ ば 一致 と 判定 さ れ ない,部屋 の 名前 は 最大 文字数 が 定め られ て いる 。,0.6796054840087891,0.0122858765681624,0.13333333333333333,0.14814814814814814,0.5036
F031,SearchRoomByIDScreen,trigger,ユーザーが部屋IDを使って部屋情報を調べたいとき,ユーザーが部屋のIDを入力する。,ユーザー が 部屋 ID を 使っ て 部屋 情報 を 調べ たい とき,ユーザー が 部屋 の ID を 入力 する 。,0.6596314907073975,0.09568802664841457,0.45454545454545453,0.5,0.5622
F031,SearchRoomByIDScreen,action,IDを入力させ、該当する部屋を検索し、情報を表示する,入力されたIDを用いて部屋リストから部屋を検索する。,ID を 入力 さ せ 、 該当 する 部屋 を 検索 し 、 情報 を 表示 する,入力 さ れ た ID を 用い て 部屋 リスト から 部屋 を 検索 する 。,0.8181396722793579,0.08691073685908533,0.5384615384615384,0.5185185185185186,0.6891
F031,SearchRoomByIDScreen,effect,部屋の存在有無が確認でき、あればその詳細が表示される,該当する部屋が見つかった場合、その部屋の情報を表示する。,部屋 の 存在 有無 が 確認 でき 、 あれ ば その 詳細 が 表示 さ れる,該当 する 部屋 が 見つかっ た 場合 、 その 部屋 の 情報 を 表示 する 。,0.6619821786880493,0.0342347495586902,0.4,0.4137931034482759,0.5468
F031,SearchRoomByIDScreen,constraint,IDは0~9999の範囲で入力させ、不正なIDや存在しないIDはエラーメッセージを出す,IDは0から9999の範囲でなければならない。,ID は 0 ~ 9999 の 範囲 で 入力 さ せ 、 不正 な ID や 存在 し ない ID は エラーメッセージ を 出す,ID は 0 から 9999 の 範囲 で なけれ ば なら ない 。,0.5990853905677795,0.1240755029749901,0.38095238095238093,0.47058823529411764,0.508
F032,DisplayRoomListScreen,trigger,ユーザーが登録されているすべての部屋を確認したいとき,部屋リスト画面を表示する必要があるときに関数が呼び出される。,ユーザー が 登録 さ れ て いる すべて の 部屋 を 確認 し たい とき,部屋 リスト 画面 を 表示 する 必要 が ある とき に 関数 が 呼び出さ れる 。,0.6869649887084961,0.017395797375642234,0.26666666666666666,0.26666666666666666,0.5359
F032,DisplayRoomListScreen,action,部屋リストを走査して全ての部屋情報を順に表示する,部屋リストが空かどうかを確認し、空であればメッセージを表示し、そうでなければ各部屋情報を順に表示する。,部屋 リスト を 走査 し て 全て の 部屋 情報 を 順に 表示 する,部屋 リスト が 空か どう か を 確認 し 、 空 で あれ ば メッセージ を 表示 し 、 そう で なけれ ば 各 部屋 情報 を 順に 表示 する 。,0.7608287930488586,0.17572088410223172,0.6666666666666666,0.4571428571428571,0.6835
F032,DisplayRoomListScreen,effect,部屋一覧が画面上に分かりやすく表示され、存在しない場合は空リストであることが示される,部屋リストが画面に表示され、リストが空の場合はその旨のメッセージが表示される。,部屋 一覧 が 画面 上 に 分かり やすく 表示 さ れ 、 存在 し ない 場合 は 空 リスト で ある こと が 示さ れる,部屋 リスト が 画面 に 表示 さ れ 、 リスト が 空 の 場合 は その 旨 の メッセージ が 表示 さ れる 。,0.877059280872345,0.1468220021899832,0.5416666666666666,0.619047619047619,0.737
F032,DisplayRoomListScreen,constraint,部屋が1つも存在しない場合はエラーメッセージを表示し、ループ処理で順次表示する,部屋リストがNULLでない場合、各部屋情報は順に表示される必要がある。,部屋 が 1 つも 存在 し ない 場合 は エラーメッセージ を 表示 し 、 ループ 処理 で 順次 表示 する,部屋 リスト が NULL で ない 場合 、 各 部屋 情報 は 順に 表示 さ れる 必要 が ある 。,0.7608538269996643,0.028800248893410603,0.4444444444444444,0.4444444444444444,0.6244
F033,DeleteRoomScreen,trigger,ユーザーが特定の部屋を削除したいとき,ユーザーが部屋の削除画面を開くとき。,ユーザー が 特定 の 部屋 を 削除 し たい とき,ユーザー が 部屋 の 削除 画面 を 開く とき 。,0.7653541564941406,0.06104735835807846,0.7,0.7,0.6819
F033,DeleteRoomScreen,action,部屋IDを入力させ、確認後にその部屋をリストから削除する,ユーザーに部屋IDを入力させ、そのIDの部屋を検索し、見つかった場合は削除の確認を求める。,部屋 ID を 入力 さ せ 、 確認 後 に その 部屋 を リスト から 削除 する,ユーザー に 部屋 ID を 入力 さ せ 、 その ID の 部屋 を 検索 し 、 見つかっ た 場合 は 削除 の 確認 を 求める 。,0.8696563839912415,0.25638685577115294,0.7333333333333333,0.611111111111111,0.7811
F033,DeleteRoomScreen,effect,対象の部屋が削除され、削除結果がユーザーに通知される,ユーザーが削除を確認すると、指定されたIDの部屋がリストから削除される。,対象 の 部屋 が 削除 さ れ 、 削除 結果 が ユーザー に 通知 さ れる,ユーザー が 削除 を 確認 する と 、 指定 さ れ た ID の 部屋 が リスト から 削除 さ れる 。,0.6908482909202576,0.08002519315506876,0.6923076923076923,0.5625,0.6301
F033,DeleteRoomScreen,constraint,IDは事前に存在確認し、削除前にユーザーに確認を求める,入力された部屋IDが0から9999の範囲内である必要がある。,ID は 事前 に 存在 確認 し 、 削除 前 に ユーザー に 確認 を 求める,入力 さ れ た 部屋 ID が 0 から 9999 の 範囲 内 で ある 必要 が ある 。,0.6306254863739014,0.010182425646195498,0.07692307692307693,0.06666666666666667,0.4578
F034,CheckRoomAvailabilityScreen,trigger,ユーザーが部屋の空き状況を確認したいとき,ユーザーが部屋の空き状況を確認したいときにこの関数が呼び出されます。,ユーザー が 部屋 の 空き 状況 を 確認 し たい とき,ユーザー が 部屋 の 空き 状況 を 確認 し たい とき に この 関数 が 呼び出さ れ ます 。,0.879962146282196,0.5401725898595141,1.0,0.7586206896551725,0.87
F034,CheckRoomAvailabilityScreen,action,部屋名または部屋IDを使って検索手段を選ばせ、該当する部屋情報を表示する,ユーザーに名前またはIDでの検索方法を選択させます。,部屋 名 または 部屋 ID を 使っ て 検索 手段 を 選ば せ 、 該当 する 部屋 情報 を 表示 する,ユーザー に 名前 または ID で の 検索 方法 を 選択 さ せ ます 。,0.635352611541748,0.013249171906458199,0.3125,0.3225806451612903,0.5086
F034,CheckRoomAvailabilityScreen,effect,部屋が予約されているかどうかをユーザーが確認できる,選択された検索方法に基づいて、対応する検索関数が呼び出されます。,部屋 が 予約 さ れ て いる か どう か を ユーザー が 確認 できる,選択 さ れ た 検索 方法 に 基づい て 、 対応 する 検索 関数 が 呼び出さ れ ます 。,0.5640892386436462,0.02560744480557418,0.3076923076923077,0.26666666666666666,0.459
F034,CheckRoomAvailabilityScreen,constraint,選択肢は1(部屋名)または2(ID)に限定し、その他は無効とする,ユーザーの選択は1または2の整数でなければなりません。,選択肢 は 1 ( 部屋 名 ) または 2 ( ID ) に 限定 し 、 その他 は 無効 と する,ユーザー の 選択 は 1 または 2 の 整数 で なけれ ば なり ませ ん 。,0.619561493396759,0.026914406888417022,0.2222222222222222,0.2424242424242424,0.4808
F035,RoomManagementMenu,trigger,ユーザーが『Room Management Menu』を選択したとき,ユーザーが部屋管理メニューを開くとき。,ユーザー が 『 Room   Management   Menu 』 を 選択 し た とき,ユーザー が 部屋 管理 メニュー を 開く とき 。,0.633967936038971,0.03460149305061944,0.3076923076923077,0.3636363636363637,0.5088
