id,function,field,ref,gen,ref_tokens,gen_tokens,semantic_similarity,bleu,completeness,f1_score,sbc
F018,SearchUserByFirstNameScreen,constraint,完全一致で検索され、部分一致や大文字小文字の違いには対応していない,ユーザーのファーストネームは最大文字数(MAX_STRING_SIZE)に制限されている。,完全 一致 で 検索 さ れ 、 部分 一致 や 大文字 小文字 の 違い に は 対応 し て い ない,ユーザー の ファースト ネーム は 最大 文字数 ( MAX _ STRING _ SIZE ) に 制限 さ れ て いる 。,0.5802883505821228,0.02542254141389555,0.3,0.3,0.4687
F019,SearchUserByIDScreen,trigger,ユーザーIDによる検索を行う画面が呼び出されたとき,ユーザーがユーザーIDを入力する。,ユーザー ID による 検索 を 行う 画面 が 呼び出さ れ た とき,ユーザー が ユーザー ID を 入力 する 。,0.5727949738502502,0.0423682412589593,0.3333333333333333,0.4210526315789474,0.4719
F019,SearchUserByIDScreen,action,IDを入力させてリストから一致するユーザーを検索し、結果を表示する,入力されたIDを基にユーザーを検索する。,ID を 入力 さ せ て リスト から 一致 する ユーザー を 検索 し 、 結果 を 表示 する,入力 さ れ た ID を 基 に ユーザー を 検索 する 。,0.7880210876464844,0.07365709163781675,0.4375,0.5,0.6465
F019,SearchUserByIDScreen,effect,該当するユーザーが存在すれば情報が表示され、存在しなければ『User not Found』と表示される,該当するユーザーが見つかればその情報を表示し、見つからなければ見つからない旨を表示する。,該当 する ユーザー が 存在 すれ ば 情報 が 表示 さ れ 、 存在 し なけれ ば 『 User   not   Found 』 と 表示 さ れる,該当 する ユーザー が 見つかれ ば その 情報 を 表示 し 、 見つから なけれ ば 見つから ない 旨 を 表示 する 。,0.8815496563911438,0.11641728468973546,0.45454545454545453,0.5128205128205129,0.7196
F019,SearchUserByIDScreen,constraint,入力IDは 0〜9999 の範囲に限定され、それ以外は再入力が求められる,ユーザーIDは0から9999の範囲でなければならない。,入力 ID は   0 〜 9999   の 範囲 に 限定 さ れ 、 それ 以外 は 再 入力 が 求め られる,ユーザー ID は 0 から 9999 の 範囲 で なけれ ば なら ない 。,0.5545589327812195,0.02485676874752868,0.3,0.3529411764705882,0.4507
F020,DisplayUserListScreen,trigger,登録済みユーザーの一覧を確認したいとき,ユーザーリストを画面に表示する必要があるときに関数が呼び出される。,登録 済み ユーザー の 一覧 を 確認 し たい とき,ユーザー リスト を 画面 に 表示 する 必要 が ある とき に 関数 が 呼び出さ れる 。,0.600105881690979,0.015138514598766055,0.3,0.24,0.4816
F020,DisplayUserListScreen,action,ユーザーリストを先頭から順に走査し、各ユーザー情報を番号付きで表示する,ユーザーリストが空かどうかを確認し、空であればその旨を表示し、そうでなければ各ユーザーの情報を順に表示する。,ユーザー リスト を 先頭 から 順に 走査 し 、 各 ユーザー 情報 を 番号 付き で 表示 する,ユーザー リスト が 空か どう か を 確認 し 、 空 で あれ ば その 旨 を 表示 し 、 そう で なけれ ば 各 ユーザー の 情報 を 順に 表示 する 。,0.6824787855148315,0.028522764914424143,0.6875,0.5365853658536586,0.6181
F020,DisplayUserListScreen,effect,ユーザーが現在登録されている全データを把握できる,ユーザーリストが画面に表示され、ユーザーがリストの内容を確認できる。,ユーザー が 現在 登録 さ れ て いる 全 データ を 把握 できる,ユーザー リスト が 画面 に 表示 さ れ 、 ユーザー が リスト の 内容 を 確認 できる 。,0.5488288402557373,0.03575297164449809,0.46153846153846156,0.42857142857142855,0.4801
F020,DisplayUserListScreen,constraint,リストが空の場合は『List is empty!』と表示され、何も表示されない状態は避けられる,ユーザーリストがNULLでない場合、各ユーザーの情報を表示するためにDisplayUserCard関数が呼び出される。,リスト が 空 の 場合 は 『 List   is   empty !』 と 表示 さ れ 、 何 も 表示 さ れ ない 状態 は 避け られる,ユーザー リスト が NULL で ない 場合 、 各 ユーザー の 情報 を 表示 する ため に DisplayUserCard 関数 が 呼び出さ れる 。,0.6980652213096619,0.019275813437786202,0.30434782608695654,0.31818181818181823,0.5514
F021,DeleteUserScreen,trigger,ユーザーを削除するための画面が開かれたとき,ユーザーがユーザー削除画面を開き、削除したいユーザーのIDを入力する。,ユーザー を 削除 する ため の 画面 が 開か れ た とき,ユーザー が ユーザー 削除 画面 を 開き 、 削除 し たい ユーザー の ID を 入力 する 。,0.7763108611106873,0.01757079221363004,0.5833333333333334,0.5384615384615384,0.6618
F021,DeleteUserScreen,action,指定されたIDのユーザーを検索して表示し、確認後に削除処理を実行する,指定されたIDのユーザーをユーザーリストから削除する。,指定 さ れ た ID の ユーザー を 検索 し て 表示 し 、 確認 後 に 削除 処理 を 実行 する,指定 さ れ た ID の ユーザー を ユーザー リスト から 削除 する 。,0.6932347416877747,0.3070613949260528,0.5,0.6060606060606061,0.616
F021,DeleteUserScreen,effect,ユーザーが一覧から削除され、メモリも解放される,指定されたIDのユーザーがユーザーリストから削除され、削除成功のメッセージが表示される。,ユーザー が 一覧 から 削除 さ れ 、 メモリ も 解放 さ れる,指定 さ れ た ID の ユーザー が ユーザー リスト から 削除 さ れ 、 削除 成功 の メッセージ が 表示 さ れる 。,0.6457301378250122,0.18879521773374403,0.6666666666666666,0.5517241379310345,0.6042
F021,DeleteUserScreen,constraint,削除は確認プロンプト(y/n)によってのみ実行され、対象が存在しない場合は警告が表示される,削除対象のユーザーIDは0から9999の範囲内でなければならない。,削除 は 確認 プロンプト ( y / n ) によって のみ 実行 さ れ 、 対象 が 存在 し ない 場合 は 警告 が 表示 さ れる,削除 対象 の ユーザー ID は 0 から 9999 の 範囲 内 で なけれ ば なら ない 。,0.7300171852111816,0.009265835587394196,0.16666666666666666,0.19512195121951217,0.5453
F022,UserManagementMenu,trigger,ユーザー管理メニューを開いたとき,ユーザーがユーザー管理メニューを開くとき。,ユーザー 管理 メニュー を 開い た とき,ユーザー が ユーザー 管理 メニュー を 開く とき 。,0.9609224796295166,0.3155984539112945,0.7142857142857143,0.6666666666666666,0.8471
F022,UserManagementMenu,action,ユーザーの追加・検索・表示・削除のいずれかを選択し、該当する画面遷移処理を実行する,ユーザーにメニューオプションを表示し、選択された操作を実行する。,ユーザー の 追加 ・ 検索 ・ 表示 ・ 削除 の いずれ か を 選択 し 、 該当 する 画面 遷移 処理 を 実行 する,ユーザー に メニュー オプション を 表示 し 、 選択 さ れ た 操作 を 実行 する 。,0.7853649258613586,0.05493090469051314,0.42105263157894735,0.45714285714285713,0.6395
F022,UserManagementMenu,effect,ユーザーに関する各種操作を統合的に実行できるインターフェースが提供される,ユーザーの選択に応じて、ユーザーの追加、検索、表示、削除、またはメインメニューへの移行が行われる。,ユーザー に関する 各種 操作 を 統合 的 に 実行 できる インターフェース が 提供 さ れる,ユーザー の 選択 に 応じ て 、 ユーザー の 追加 、 検索 、 表示 、 削除 、 または メイン メニュー へ の 移行 が 行わ れる 。,0.6269127130508423,0.009871721786705418,0.26666666666666666,0.2285714285714286,0.4932
F022,UserManagementMenu,constraint,選択肢は 1〜6 に限定され、無効な入力に対してはエラー表示と再入力が求められる,ユーザーの選択は1から6の範囲でなければならない。,選択肢 は   1 〜 6   に 限定 さ れ 、 無効 な 入力 に対して は エラー 表示 と 再 入力 が 求め られる,ユーザー の 選択 は 1 から 6 の 範囲 で なけれ ば なら ない 。,0.5628909468650818,0.00893130017187696,0.13636363636363635,0.16666666666666663,0.4222
F023,DisplayRoomCard,trigger,部屋情報を画面に表示する必要があるとき,DisplayRoomCard関数が呼び出されるとき。,部屋 情報 を 画面 に 表示 する 必要 が ある とき,DisplayRoomCard 関数 が 呼び出さ れる とき 。,0.47900810837745667,0.022182955195367136,0.18181818181818182,0.2222222222222222,0.3739
F023,DisplayRoomCard,action,指定された部屋構造体の内容(ID・名前・予約状況と日時)を整形して出力する,指定された部屋の情報をフォーマットしてコンソールに表示する。,指定 さ れ た 部屋 構造 体 の 内容 ( ID ・ 名前 ・ 予約 状況 と 日時 ) を 整形 し て 出力 する,指定 さ れ た 部屋 の 情報 を フォーマット し て コンソール に 表示 する 。,0.7319985628128052,0.1640283854798631,0.4166666666666667,0.5,0.6121
F023,DisplayRoomCard,effect,予約状況を含む部屋の詳細情報が視覚的にわかりやすく表示される,部屋のID、名前、予約状況、および予約されている場合はその詳細がコンソールに表示される。,予約 状況 を 含む 部屋 の 詳細 情報 が 視覚 的 に わかり やすく 表示 さ れる,部屋 の ID 、 名前 、 予約 状況 、 および 予約 さ れ て いる 場合 は その 詳細 が コンソール に 表示 さ れる 。,0.8354193568229675,0.05778323992708342,0.5882352941176471,0.5128205128205129,0.7082
F023,DisplayRoomCard,constraint,予約状態によって表示内容が分岐し、未予約時は日時情報を表示しない,RoomPtr型の引数が有効であり、部屋の情報が正しく取得できること。,予約 状態 によって 表示 内容 が 分岐 し 、 未 予約 時 は 日時 情報 を 表示 し ない,RoomPtr 型 の 引数 が 有効 で あり 、 部屋 の 情報 が 正しく 取得 できる こと 。,0.6604787111282349,0.013448370812439775,0.1875,0.1875,0.5012
F024,ReadRoomInfo,trigger,新しい部屋の情報を入力する処理が呼び出されたとき,ユーザーが部屋情報の入力を開始する。,新しい 部屋 の 情報 を 入力 する 処理 が 呼び出さ れ た とき,ユーザー が 部屋 情報 の 入力 を 開始 する 。,0.772215723991394,0.025431883842798927,0.5384615384615384,0.608695652173913,0.6508
F024,ReadRoomInfo,action,部屋IDと名前を標準入力から取得し、予約状態を初期化して構造体に格納する,ユーザーが部屋のIDと名前を入力し、それを構造体に格納する。,部屋 ID と 名前 を 標準 入力 から 取得 し 、 予約 状態 を 初期 化 し て 構造 体 に 格納 する,ユーザー が 部屋 の ID と 名前 を 入力 し 、 それ を 構造 体 に 格納 する 。,0.8391855955123901,0.29699432487416416,0.6190476190476191,0.6666666666666666,0.7409
F024,ReadRoomInfo,effect,新しい部屋情報が正しく初期化された状態で生成される,入力された部屋情報が構造体に保存され、予約状態が未予約に設定される。,新しい 部屋 情報 が 正しく 初期 化 さ れ た 状態 で 生成 さ れる,入力 さ れ た 部屋 情報 が 構造 体 に 保存 さ れ 、 予約 状態 が 未 予約 に 設定 さ れる 。,0.6880728602409363,0.07707532488755378,0.5714285714285714,0.5,0.6036
F024,ReadRoomInfo,constraint,IDの入力値は0〜9999の範囲に限定され、予約状態は必ずfalseに初期化される,部屋のIDは0から9999の範囲でなければならない。,ID の 入力 値 は 0 〜 9999 の 範囲 に 限定 さ れ 、 予約 状態 は 必ず false に 初期 化 さ れる,部屋 の ID は 0 から 9999 の 範囲 で なけれ ば なら ない 。,0.5649458765983582,0.04593981011866282,0.2857142857142857,0.34285714285714286,0.4572
F025,SearchRoomByID,trigger,部屋IDを指定して検索したいとき,関数が呼び出され、リンクリストと検索したい部屋のIDが渡されたとき。,部屋 ID を 指定 し て 検索 し たい とき,関数 が 呼び出さ れ 、 リンクリスト と 検索 し たい 部屋 の ID が 渡さ れ た とき 。,0.6973711848258972,0.05993031480537873,0.6666666666666666,0.46153846153846156,0.6275
F025,SearchRoomByID,action,指定されたIDと一致する部屋を線形探索し、見つかればそのポインタを返す,リンクリストを先頭から順に辿り、各部屋のIDを指定されたIDと比較する。,指定 さ れ た ID と 一致 する 部屋 を 線形 探索 し 、 見つかれ ば その ポインタ を 返す,リンクリスト を 先頭 から 順に 辿り 、 各 部屋 の ID を 指定 さ れ た ID と 比較 する 。,0.7131243348121643,0.2603557267328666,0.5263157894736842,0.5263157894736842,0.6305
F025,SearchRoomByID,effect,IDで特定された部屋情報にアクセスできるようになる,指定されたIDを持つ部屋が見つかった場合、その部屋のポインタを返す。,ID で 特定 さ れ た 部屋 情報 に アクセス できる よう に なる,指定 さ れ た ID を 持つ 部屋 が 見つかっ た 場合 、 その 部屋 の ポインタ を 返す 。,0.6861026883125305,0.05415315253510895,0.38461538461538464,0.33333333333333337,0.5626
F025,SearchRoomByID,constraint,一致するIDが存在しない場合はNULLを返し、探索は全件走査で行う,リンクリストの終端までに指定されたIDを持つ部屋が見つからない場合、NULLを返す。,一致 する ID が 存在 し ない 場合 は NULL を 返し 、 探索 は 全 件 走査 で 行う,リンクリスト の 終端 まで に 指定 さ れ た ID を 持つ 部屋 が 見つから ない 場合 、 NULL を 返す 。,0.7212696075439453,0.029883097780540872,0.3684210526315789,0.35,0.5816
F026,AddNewRoom,trigger,新しい部屋を部屋リストに追加したいとき,新しい部屋を既存の部屋リストに追加する必要があるとき。,新しい 部屋 を 部屋 リスト に 追加 し たい とき,新しい 部屋 を 既存 の 部屋 リスト に 追加 する 必要 が ある とき 。,0.8715572953224182,0.2460137257692754,0.7777777777777778,0.6086956521739131,0.7902
F026,AddNewRoom,action,部屋リストが空ならそのまま新しい部屋を返し、そうでなければ末尾に接続して返す,新しい部屋を既存の部屋リストの末尾に追加する。,部屋 リスト が 空 なら そのまま 新しい 部屋 を 返し 、 そう で なけれ ば 末尾 に 接続 し て 返す,新しい 部屋 を 既存 の 部屋 リスト の 末尾 に 追加 する 。,0.8215809464454651,0.06108042415821066,0.3,0.3870967741935483,0.6412
F026,AddNewRoom,effect,部屋リストが新しいノードを含んだ状態に更新される,部屋リストの末尾に新しい部屋が追加される。,部屋 リスト が 新しい ノード を 含ん だ 状態 に 更新 さ れる,部屋 リスト の 末尾 に 新しい 部屋 が 追加 さ れる 。,0.7662070989608765,0.053905948484896764,0.5384615384615384,0.5833333333333334,0.6494
F026,AddNewRoom,constraint,NewRoom 構造体のポインタは事前にメモリ確保・初期化されている必要がある,既存の部屋リストがNULLでない場合、リストの末尾に新しい部屋を追加する。,NewRoom   構造 体 の ポインタ は 事前 に メモリ 確保 ・ 初期 化 さ れ て いる 必要 が ある,既存 の 部屋 リスト が NULL で ない 場合 、 リスト の 末尾 に 新しい 部屋 を 追加 する 。,0.6335740685462952,0.012055613990073604,0.14285714285714285,0.15789473684210528,0.4733
F027,SearchRoomByName,trigger,部屋名で一致する部屋を検索したいとき,部屋の名前が指定されるとき。,部屋 名 で 一致 する 部屋 を 検索 し たい とき,部屋 の 名前 が 指定 さ れる とき 。,0.6324483752250671,0.022835060540062107,0.2,0.2105263157894737,0.485
F027,SearchRoomByName,action,全ての部屋リストを走査し、名前が一致する部屋を表示してフラグを立てる,部屋のリストを先頭から順に検索する。,全て の 部屋 リスト を 走査 し 、 名前 が 一致 する 部屋 を 表示 し て フラグ を 立てる,部屋 の リスト を 先頭 から 順に 検索 する 。,0.696908712387085,0.02064621212395485,0.3125,0.38461538461538464,0.5524
F027,SearchRoomByName,effect,指定名に一致する部屋が存在するかどうかをユーザーに通知できる,指定された名前に一致する部屋が見つかった場合、その部屋の情報を表示し、存在フラグをtrueに設定する。,指定 名 に 一致 する 部屋 が 存在 する か どう か を ユーザー に 通知 できる,指定 さ れ た 名前 に 一致 する 部屋 が 見つかっ た 場合 、 その 部屋 の 情報 を 表示 し 、 存在 フラグ を true に 設定 する 。,0.7784541845321655,0.13821098063724324,0.5714285714285714,0.4210526315789474,0.673
F027,SearchRoomByName,constraint,一致する複数の部屋があればすべて表示され、フラグは一度でも一致すればtrueになる,部屋のリストがNULLでないこと。,一致 する 複数 の 部屋 が あれ ば すべて 表示 さ れ 、 フラグ は 一 度 でも 一致 すれ ば true に なる,部屋 の リスト が NULL で ない こと 。,0.6321977376937866,0.005960884823709825,0.13636363636363635,0.1935483870967742,0.4704
F028,DeleteRoomByID,trigger,指定されたIDの部屋をリストから削除する必要があるとき,関数が呼び出され、削除したい部屋のIDが指定される。,指定 さ れ た ID の 部屋 を リスト から 削除 する 必要 が ある とき,関数 が 呼び出さ れ 、 削除 し たい 部屋 の ID が 指定 さ れる 。,0.7813993692398071,0.036787632499277766,0.5,0.5161290322580646,0.6507
F028,DeleteRoomByID,action,部屋リストを走査し、該当するIDのノードを削除してリスト構造を更新する,リンクリストを走査して、指定されたIDの部屋を見つける。,部屋 リスト を 走査 し 、 該当 する ID の ノード を 削除 し て リスト 構造 を 更新 する,リンクリスト を 走査 し て 、 指定 さ れ た ID の 部屋 を 見つける 。,0.7164537310600281,0.07420468866579709,0.5333333333333333,0.5333333333333333,0.6156
F028,DeleteRoomByID,effect,該当の部屋がリストから安全に取り除かれ、リスト構造が維持される,指定されたIDの部屋がリンクリストから削除され、メモリが解放される。,該当 の 部屋 が リスト から 安全 に 取り除か れ 、 リスト 構造 が 維持 さ れる,指定 さ れ た ID の 部屋 が リンクリスト から 削除 さ れ 、 メモリ が 解放 さ れる 。,0.6960456371307373,0.0745932224853342,0.5333333333333333,0.5161290322580646,0.6014
F028,DeleteRoomByID,constraint,対象が先頭ノードか中間ノードかで処理を分岐し、見つからない場合は何もしない,指定されたIDの部屋がリンクリストに存在することが前提である。,対象 が 先頭 ノード か 中間 ノード か で 処理 を 分岐 し 、 見つから ない 場合 は 何 も し ない,指定 さ れ た ID の 部屋 が リンクリスト に 存在 する こと が 前提 で ある 。,0.43815603852272034,0.010286424599188562,0.1111111111111111,0.11428571428571428,0.33
F029,AddNewRoomScreen,trigger,ユーザーが新しい部屋の追加画面を開いたとき,ユーザーが新しい部屋を追加するための画面を開くとき。,ユーザー が 新しい 部屋 の 追加 画面 を 開い た とき,ユーザー が 新しい 部屋 を 追加 する ため の 画面 を 開く とき 。,0.9422093033790588,0.23397625978961173,0.8181818181818182,0.7500000000000001,0.8466
F029,AddNewRoomScreen,action,部屋情報を入力させ、重複IDがなければ部屋リストに追加し、結果を表示する,新しい部屋の情報を入力し、リストに追加する。,部屋 情報 を 入力 さ せ 、 重複 ID が なけれ ば 部屋 リスト に 追加 し 、 結果 を 表示 する,新しい 部屋 の 情報 を 入力 し 、 リスト に 追加 する 。,0.8318780064582825,0.07775087201803303,0.5263157894736842,0.625,0.6954
F029,AddNewRoomScreen,effect,新しい部屋が部屋リストに正しく追加される(または重複エラーが通知される),新しい部屋がリストに追加され、成功メッセージが表示される。,新しい 部屋 が 部屋 リスト に 正しく 追加 さ れる ( または 重複 エラー が 通知 さ れる ),新しい 部屋 が リスト に 追加 さ れ 、 成功 メッセージ が 表示 さ れる 。,0.7233261466026306,0.08575148078150818,0.5333333333333333,0.5517241379310344,0.6216
F029,AddNewRoomScreen,constraint,部屋IDの重複を事前にチェックし、既存IDがある場合は追加を行わない,追加しようとする部屋のIDが既に存在しないこと。,部屋 ID の 重複 を 事前 に チェック し 、 既存 ID が ある 場合 は 追加 を 行わ ない,追加 しよ う と する 部屋 の ID が 既に 存在 し ない こと 。,0.6283460855484009,0.027395151684712585,0.3888888888888889,0.42424242424242425,0.5204
F030,SearchRoomByNameScreen,trigger,ユーザーが部屋名での検索画面を操作したとき,ユーザーが部屋の名前を入力する。,ユーザー が 部屋 名 で の 検索 画面 を 操作 し た とき,ユーザー が 部屋 の 名前 を 入力 する 。,0.6761762499809265,0.0864638926009796,0.38461538461538464,0.4545454545454546,0.5589
F030,SearchRoomByNameScreen,action,部屋名を入力させ、該当する部屋を検索・表示し、見つからなければ通知する,入力された名前に基づいて部屋を検索する。,部屋 名 を 入力 さ せ 、 該当 する 部屋 を 検索 ・ 表示 し 、 見つから なけれ ば 通知 する,入力 さ れ た 名前 に 基づい て 部屋 を 検索 する 。,0.8209674954414368,0.05469286359982756,0.35294117647058826,0.4000000000000001,0.6507
F030,SearchRoomByNameScreen,effect,ユーザーが特定の名前の部屋が存在するかを確認できる,部屋が見つからなかった場合、'Room not Found!'と表示される。,ユーザー が 特定 の 名前 の 部屋 が 存在 する か を 確認 できる,部屋 が 見つから なかっ た 場合 、 ' Room   not   Found !' と 表示 さ れる 。,0.5417507290840149,0.02153320854081468,0.16666666666666666,0.13333333333333333,0.4147
F030,SearchRoomByNameScreen,constraint,入力された部屋名が完全一致しなければ一致と判定されない,部屋の名前は最大文字数がMAX_STRING_SIZEである。,入力 さ れ た 部屋 名 が 完全 一致 し なけれ ば 一致 と 判定 さ れ ない,部屋 の 名前 は 最大 文字数 が MAX _ STRING _ SIZE で ある 。,0.678114116191864,0.012869528300966795,0.13333333333333333,0.1379310344827586,0.5026
F031,SearchRoomByIDScreen,trigger,ユーザーが部屋IDを使って部屋情報を調べたいとき,ユーザーが部屋のIDを入力する。,ユーザー が 部屋 ID を 使っ て 部屋 情報 を 調べ たい とき,ユーザー が 部屋 の ID を 入力 する 。,0.6596314907073975,0.09568802664841457,0.45454545454545453,0.5,0.5622
F031,SearchRoomByIDScreen,action,IDを入力させ、該当する部屋を検索し、情報を表示する,入力されたIDに基づいて部屋を検索する。,ID を 入力 さ せ 、 該当 する 部屋 を 検索 し 、 情報 を 表示 する,入力 さ れ た ID に 基づい て 部屋 を 検索 する 。,0.8637542128562927,0.07732081649357968,0.5384615384615384,0.5384615384615384,0.7201
F031,SearchRoomByIDScreen,effect,部屋の存在有無が確認でき、あればその詳細が表示される,部屋が見つかればその情報を表示し、見つからなければ見つからなかったことを通知する。,部屋 の 存在 有無 が 確認 でき 、 あれ ば その 詳細 が 表示 さ れる,部屋 が 見つかれ ば その 情報 を 表示 し 、 見つから なけれ ば 見つから なかっ た こと を 通知 する 。,0.8027938604354858,0.02542254141389555,0.4,0.3636363636363636,0.6445
F031,SearchRoomByIDScreen,constraint,IDは0~9999の範囲で入力させ、不正なIDや存在しないIDはエラーメッセージを出す,IDは0から9999の範囲でなければならない。,ID は 0 ~ 9999 の 範囲 で 入力 さ せ 、 不正 な ID や 存在 し ない ID は エラーメッセージ を 出す,ID は 0 から 9999 の 範囲 で なけれ ば なら ない 。,0.5990853905677795,0.1240755029749901,0.38095238095238093,0.47058823529411764,0.508
F032,DisplayRoomListScreen,trigger,ユーザーが登録されているすべての部屋を確認したいとき,DisplayRoomListScreen関数が呼び出される。,ユーザー が 登録 さ れ て いる すべて の 部屋 を 確認 し たい とき,DisplayRoomListScreen 関数 が 呼び出さ れる 。,0.5073499083518982,0.009109250643152446,0.06666666666666667,0.09523809523809522,0.3694
F032,DisplayRoomListScreen,action,部屋リストを走査して全ての部屋情報を順に表示する,部屋のリストを画面に表示する。,部屋 リスト を 走査 し て 全て の 部屋 情報 を 順に 表示 する,部屋 の リスト を 画面 に 表示 する 。,0.41942089796066284,0.04553812581327651,0.5,0.5714285714285715,0.3981
F032,DisplayRoomListScreen,effect,部屋一覧が画面上に分かりやすく表示され、存在しない場合は空リストであることが示される,部屋のリストが画面に表示され、リストが空の場合は「List is empty!」と表示される。,部屋 一覧 が 画面 上 に 分かり やすく 表示 さ れ 、 存在 し ない 場合 は 空 リスト で ある こと が 示さ れる,部屋 の リスト が 画面 に 表示 さ れ 、 リスト が 空 の 場合 は 「 List   is   empty !」 と 表示 さ れる 。,0.8292120099067688,0.12991916506579942,0.5416666666666666,0.5652173913043478,0.7018
F032,DisplayRoomListScreen,constraint,部屋が1つも存在しない場合はエラーメッセージを表示し、ループ処理で順次表示する,RoomListがNULLでない場合、各部屋の情報が順番に表示される。,部屋 が 1 つも 存在 し ない 場合 は エラーメッセージ を 表示 し 、 ループ 処理 で 順次 表示 する,RoomList が NULL で ない 場合 、 各 部屋 の 情報 が 順番 に 表示 さ れる 。,0.7609010338783264,0.02795995064920722,0.3888888888888889,0.39999999999999997,0.6132
F033,DeleteRoomScreen,trigger,ユーザーが特定の部屋を削除したいとき,ユーザーが部屋の削除画面を開き、部屋のIDを入力する。,ユーザー が 特定 の 部屋 を 削除 し たい とき,ユーザー が 部屋 の 削除 画面 を 開き 、 部屋 の ID を 入力 する 。,0.8050180077552795,0.0342347495586902,0.6,0.5217391304347826,0.6869
F033,DeleteRoomScreen,action,部屋IDを入力させ、確認後にその部屋をリストから削除する,指定されたIDの部屋をリストから検索し、見つかった場合は削除の確認を求める。,部屋 ID を 入力 さ せ 、 確認 後 に その 部屋 を リスト から 削除 する,指定 さ れ た ID の 部屋 を リスト から 検索 し 、 見つかっ た 場合 は 削除 の 確認 を 求める 。,0.8235592246055603,0.12962472880491877,0.6,0.5142857142857143,0.7095
F033,DeleteRoomScreen,effect,対象の部屋が削除され、削除結果がユーザーに通知される,ユーザーが削除を確認した場合、指定されたIDの部屋がリストから削除される。,対象 の 部屋 が 削除 さ れ 、 削除 結果 が ユーザー に 通知 さ れる,ユーザー が 削除 を 確認 し た 場合 、 指定 さ れ た ID の 部屋 が リスト から 削除 さ れる 。,0.6698870658874512,0.07629273292796578,0.6923076923076923,0.5625,0.615
F033,DeleteRoomScreen,constraint,IDは事前に存在確認し、削除前にユーザーに確認を求める,入力されたIDが0から9999の範囲内である必要があり、リストに存在しないIDの場合は削除できない。,ID は 事前 に 存在 確認 し 、 削除 前 に ユーザー に 確認 を 求める,入力 さ れ た ID が 0 から 9999 の 範囲 内 で ある 必要 が あり 、 リスト に 存在 し ない ID の 場合 は 削除 でき ない 。,0.6463305354118347,0.017448767890681335,0.5384615384615384,0.35000000000000003,0.5619
F034,CheckRoomAvailabilityScreen,trigger,ユーザーが部屋の空き状況を確認したいとき,ユーザーが部屋の空き状況を確認したいときにこの関数が呼び出される。,ユーザー が 部屋 の 空き 状況 を 確認 し たい とき,ユーザー が 部屋 の 空き 状況 を 確認 し たい とき に この 関数 が 呼び出さ れる 。,0.8871731162071228,0.573057404379869,1.0,0.7857142857142858,0.8783
F034,CheckRoomAvailabilityScreen,action,部屋名または部屋IDを使って検索手段を選ばせ、該当する部屋情報を表示する,ユーザーに部屋の空き状況を名前またはIDで確認する方法を選ばせる。,部屋 名 または 部屋 ID を 使っ て 検索 手段 を 選ば せ 、 該当 する 部屋 情報 を 表示 する,ユーザー に 部屋 の 空き 状況 を 名前 または ID で 確認 する 方法 を 選ば せる 。,0.7086513042449951,0.026448980066783433,0.375,0.3636363636363636,0.5737
F034,CheckRoomAvailabilityScreen,effect,部屋が予約されているかどうかをユーザーが確認できる,選択に応じて、部屋を名前またはIDで検索する画面が表示される。,部屋 が 予約 さ れ て いる か どう か を ユーザー が 確認 できる,選択 に 応じ て 、 部屋 を 名前 または ID で 検索 する 画面 が 表示 さ れる 。,0.6264148950576782,0.015226277779914149,0.38461538461538464,0.3125,0.5169
F034,CheckRoomAvailabilityScreen,constraint,選択肢は1(部屋名)または2(ID)に限定し、その他は無効とする,ユーザーの選択は1(名前)または2(ID)のいずれかでなければならない。,選択肢 は 1 ( 部屋 名 ) または 2 ( ID ) に 限定 し 、 その他 は 無効 と する,ユーザー の 選択 は 1 ( 名前 ) または 2 ( ID ) の いずれ か で なけれ ば なら ない 。,0.6467241048812866,0.2708641692927984,0.3888888888888889,0.37837837837837834,0.5576
F035,RoomManagementMenu,trigger,ユーザーが『Room Management Menu』を選択したとき,ユーザーが部屋管理メニューを開くときに関数が呼び出されます。,ユーザー が 『 Room   Management   Menu 』 を 選択 し た とき,ユーザー が 部屋 管理 メニュー を 開く とき に 関数 が 呼び出さ れ ます 。,0.5898909568786621,0.033241378434410024,0.3076923076923077,0.29629629629629634,0.4778
